"name","sku","category","subcategory","childcategory","product_group","unit","brand","alert_quantity","vat_percent","minimum_sale_price","minimum_wholesale_price","barcode","purchase_price","selling_price","discount_type","discount_value","wholesale_price","minimum_wholesale_quantity","size","color","opening_stock_qty","opening_stock_purchase_price_rate","author"
"Miyako Cords Set - 7","","miyako cords set","","","","Pcs","","0","0","0","0","66461084","0","0","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Light levender","0","0",""
"Miyako Cords Set - 7","","miyako cords set","","","","Pcs","","0","0","0","0","66461087","0","0","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Minty green","0","0",""
"Miyako Cords Set - 7","","miyako cords set","","","","Pcs","","0","0","0","0","66461089","3750","4250","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","Black","28","3750",""
"Miyako Cords Set - 7","","miyako cords set","","","","Pcs","","0","0","0","0","66461092","3750","4250","Amount","0","0","0","Body free size from 34” to 50+“ (One size )","blue","1","3750",""
"Miyako Cords Set - 8","","miyako cords set","","","","Pcs","","0","0","0","0","68397068","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Green","4","3750",""
"Miyako Cords Set - 8","","miyako cords set","","","","Pcs","","0","0","0","0","68397082","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","blue","7","3750",""
"Miyako one piecs","","miyako one piecs","","","","Pcs","","0","0","0","0","70078913","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Green","0","0",""
"Miyako one piecs","","miyako one piecs","","","","Pcs","","0","0","0","0","70079183","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Black","4","3150",""
"Miyako one piecs","","miyako one piecs","","","","Pcs","","0","0","0","0","70079186","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","red","0","3150",""
"Miyako one piecs","","miyako one piecs","","","","Pcs","","0","0","0","0","82064865","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Brown","0","3150",""
"Miyako one piecs - 1","","miyako one piecs","","","","Pcs","","0","0","0","0","70204180","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Ash blue","0","3150",""
"Miyako one piecs - 1","","miyako one piecs","","","","Pcs","","0","0","0","0","70204198","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Purple","0","3150",""
"Miyako one piecs - 1","","miyako one piecs","","","","Pcs","","0","0","0","0","70204200","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Misty Color","0","3150",""
"Miyako one piecs - 1","","miyako one piecs","","","","Pcs","","0","0","0","0","70204202","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Golden","0","3150",""
"Miyako one piecs - 2","","miyako one piecs","","","","Pcs","","0","0","0","0","70324670","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","3150",""
"Miyako one piecs - 2","","miyako one piecs","","","","Pcs","","0","0","0","0","70324712","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Black","1","3150",""
"Miyako one piecs - 2","","miyako one piecs","","","","Pcs","","0","0","0","0","70324714","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Levender","0","3150",""
"Miyako one piecs - 2","","miyako one piecs","","","","Pcs","","0","0","0","0","70324716","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Golden","0","0",""
"Miyako one piecs - 3","","miyako one piecs","","","","Pcs","","0","0","0","0","70422541","2750","3250","Amount","0","0","0","Free Size Up to 34 to 46","Orange","0","2750",""
"Miyako one piecs - 3","","miyako one piecs","","","","Pcs","","0","0","0","0","70422551","2750","3250","Amount","0","0","0","Free Size Up to 34 to 46","Ash","1","2750",""
"Miyako one piecs - 3","","miyako one piecs","","","","Pcs","","0","0","0","0","70428231","2750","3250","Amount","0","0","0","Free Size Up to 34 to 46","Black","3","2750",""
"Miyako one piecs - 4","","miyako one piecs","","","","Pcs","","0","0","0","0","70590385","3150","3850","Amount","0","0","0","Free Size Up to 34 to 46","Golden","1","3150",""
"Miyako one piecs - 4","","miyako one piecs","","","","Pcs","","0","0","0","0","70590431","3150","3850","Amount","0","0","0","Free Size Up to 34 to 46","Green","1","3150",""
"Miyako one piecs - 4","","miyako one piecs","","","","Pcs","","0","0","0","0","70590433","3150","3850","Amount","0","0","0","Free Size Up to 34 to 46","Black","1","3150",""
"Miyako one piecs - 4","","miyako one piecs","","","","Pcs","","0","0","0","0","70590435","3150","3850","Amount","0","0","0","Free Size Up to 34 to 46","Purple","5","3150",""
"Miyako one piecs - 5","","miyako one piecs","","","","Pcs","","0","0","0","0","70645329","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Parrot Color","0","3150",""
"Miyako one piecs - 5","","miyako one piecs","","","","Pcs","","0","0","0","0","70645339","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","White","0","3150",""
"Miyako one piecs - 6","","miyako one piecs","","","","Pcs","","0","0","0","0","70744709","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","3150",""
"Miyako one piecs - 6","","miyako one piecs","","","","Pcs","","0","0","0","0","70744732","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","3150",""
"Miyako one piecs - 6","","miyako one piecs","","","","Pcs","","0","0","0","0","70744735","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Purple","0","3150",""
"Miyako one piecs - 6","","miyako one piecs","","","","Pcs","","0","0","0","0","70744737","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Woden","0","3150",""
"shirt & midi shirt","","shirt & midi shirt","","","","Pcs","","0","0","0","0","70857240","1850","2250","Amount","0","0","0","Free Size Up to 34 to 46","Off white","4","1850",""
"shirt & midi shirt","","shirt & midi shirt","","","","Pcs","","0","0","0","0","70857310","1850","2250","Amount","0","0","0","Free Size Up to 34 to 46","White","1","1850",""
"shirt & midi shirt","","shirt & midi shirt","","","","Pcs","","0","0","0","0","70857313","1850","2250","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","1850",""
"shirt & midi shirt - 1","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71063353","1650","1950","Amount","450","0","0","Free Size Up to 34 to 46","Pink","2","1650",""
"shirt & midi shirt - 1","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71063423","1650","1950","Amount","450","0","0","Free Size Up to 34 to 46","Black","6","1650",""
"shirt & midi shirt - 1","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71063425","1650","1950","Amount","450","0","0","Free Size Up to 34 to 46","White","0","1650",""
"shirt & midi shirt - 1","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71063428","1650","1950","Amount","450","0","0","Free Size Up to 34 to 46","marron","3","1650",""
"shirt & midi shirt - 2","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71125510","1550","1850","Amount","850","0","0","Free Size Up to 34 to 46","Pink","0","1550",""
"shirt & midi shirt - 2","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71125563","1550","1850","Amount","850","0","0","Free Size Up to 34 to 46","blue","0","1550",""
"shirt & midi shirt - 3","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71220467","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","0",""
"shirt & midi shirt - 3","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71220492","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Ash","0","0",""
"shirt & midi shirt - 3","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71220495","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Purple","0","0",""
"shirt & midi shirt - 3","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71220497","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","red","1","1200",""
"shirt & midi shirt - 4","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71623112","1550","1850","Amount","370","0","0","Free Size Up to 34 to 46","Pink","0","1550",""
"shirt & midi shirt - 4","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71623164","1550","1850","Amount","370","0","0","Free Size Up to 34 to 46","blue","0","0",""
"shirt & midi shirt - 4","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71623167","1550","1850","Amount","370","0","0","Free Size Up to 34 to 46","See blue","1","1550",""
"shirt & midi shirt - 4","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71623169","1550","1850","Amount","370","0","0","Free Size Up to 34 to 46","Baby Pink","2","1550",""
"shirt & midi shirt - 4","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71623170","1550","1850","Amount","370","0","0","Free Size Up to 34 to 46","Misty pink","0","0",""
"shirt & midi shirt - 4","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71623174","1550","1850","Amount","370","0","0","Free Size Up to 34 to 46","Yellow","0","1550",""
"shirt & midi shirt - 4","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71623176","1550","1850","Amount","370","0","0","Free Size Up to 34 to 46","Blue pink","4","1550",""
"shirt & midi shirt - 4","","shirt & midi shirt","","","","Pcs","","0","0","0","0","71272891","1550","1850","Amount","370","0","0","Free Size Up to 34 to 46","multi color","2","1550",""
"Miyako Cords Set - 9","","miyako cords set","","","","Pcs","","0","0","0","0","71753351","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","3750",""
"Miyako Cords Set - 9","","miyako cords set","","","","Pcs","","0","0","0","0","71753380","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Green","1","3750",""
"Miyako Cords Set - 9","","miyako cords set","","","","Pcs","","0","0","0","0","71753385","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","red","0","0",""
"Miyako Cords Set - 9","","miyako cords set","","","","Pcs","","0","0","0","0","71753389","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","White","0","0",""
"Miyako Cords Set - 10","","miyako cords set","","","","Pcs","","0","0","0","0","71843696","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","blue","3","3750",""
"Miyako Cords Set - 10","","miyako cords set","","","","Pcs","","0","0","0","0","71843715","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Megenda","0","0",""
"Miyako Cords Set - 10","","miyako cords set","","","","Pcs","","0","0","0","0","71843718","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Purple","0","3750",""
"Miyako Cords Set - 10","","miyako cords set","","","","Pcs","","0","0","0","0","71843721","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","See green","0","3750",""
"Miyako Cords Set - 11","","miyako cords set","","","","Pcs","","0","0","0","0","71944605","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","White","0","3750",""
"Miyako Cords Set - 11","","miyako cords set","","","","Pcs","","0","0","0","0","71944626","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Pest","7","3750",""
"Miyako Cords Set - 11","","miyako cords set","","","","Pcs","","0","0","0","0","71944628","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Dusty Pink","0","3750",""
"Miyako Cords Set - 11","","miyako cords set","","","","Pcs","","0","0","0","0","71944630","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","0",""
"Miyako Cords Set - 12","","miyako cords set","","","","Pcs","","0","0","0","0","72016090","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Green","3","3750",""
"Miyako Cords Set - 12","","miyako cords set","","","","Pcs","","0","0","0","0","72016115","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Black","1","3750",""
"Miyako Cords Set - 12","","miyako cords set","","","","Pcs","","0","0","0","0","72016117","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","3750",""
"Miyako Cords Set - 13","","miyako cords set","","","","Pcs","","0","0","0","0","72082778","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Pink","2","3750",""
"Miyako Cords Set - 13","","miyako cords set","","","","Pcs","","0","0","0","0","72082796","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Orange","3","3750",""
"Miyako Cords Set - 14","","miyako cords set","","","","Pcs","","0","0","0","0","72752461","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","3750",""
"Miyako Cords Set - 14","","miyako cords set","","","","Pcs","","0","0","0","0","72752638","3750","4250","Amount","0","0","0","Free Size Up to 34 to 46","Orange","0","3750",""
"Modest one piece","","Modest one piece","","","","Pcs","","0","0","0","0","59484565","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Brown","0","1450",""
"Modest one piece","","Modest one piece","","","","Pcs","","0","0","0","0","59484765","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Mastard yellow","3","1450",""
"Modest one piece","","Modest one piece","","","","Pcs","","0","0","0","0","59484767","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","1450",""
"Modest one piece","","Modest one piece","","","","Pcs","","0","0","0","0","59484770","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","See blue","1","1450",""
"Modest one piece","","Modest one piece","","","","Pcs","","0","0","0","0","90408006","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Brick Color","1","1450",""
"Modest one piece - 1","","Modest one piece","","","","Pcs","","0","0","0","0","59601812","1350","1450","Amount","0","0","0","Free Size Up to 34 to 46","Brick Color","0","1350",""
"Modest one piece - 1","","Modest one piece","","","","Pcs","","0","0","0","0","59601892","1350","1450","Amount","0","0","0","Free Size Up to 34 to 46","Dusty Pink","0","1350",""
"Modest one piece - 1","","Modest one piece","","","","Pcs","","0","0","0","0","59601894","1350","1450","Amount","0","0","0","Free Size Up to 34 to 46","Milty green","0","1350",""
"Modest one piece - 1","","Modest one piece","","","","Pcs","","0","0","0","0","02428389","1350","1450","Amount","0","0","0","Free Size Up to 34 to 46","Pink","0","1350",""
"Modest one piece - 2","","Modest one piece","","","","Pcs","","0","0","0","0","59700875","1350","1450","Amount","0","0","0","Free Size Up to 34 to 46","Terracotta","0","1350",""
"Modest one piece - 2","","Modest one piece","","","","Pcs","","0","0","0","0","59700911","1350","1450","Amount","0","0","0","Free Size Up to 34 to 46","Ash","2","1350",""
"Modest one piece - 2","","Modest one piece","","","","Pcs","","0","0","0","0","59700914","1350","1450","Amount","0","0","0","Free Size Up to 34 to 46","Olive","-1","1350",""
"Modest one piece - 2","","Modest one piece","","","","Pcs","","0","0","0","0","02641597","1350","1450","Amount","0","0","0","Free Size Up to 34 to 46","marron","0","1350",""
"Modest one piece - 2","","Modest one piece","","","","Pcs","","0","0","0","0","02641600","1350","1450","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","1350",""
"Modest one piece - 3","","Modest one piece","","","","Pcs","","0","0","0","0","59785254","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Black","7","1650",""
"Modest one piece - 3","","Modest one piece","","","","Pcs","","0","0","0","0","59785297","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Brown","2","1650",""
"Modest one piece - 3","","Modest one piece","","","","Pcs","","0","0","0","0","59785299","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Olive","7","1650",""
"Modest one piece - 3","","Modest one piece","","","","Pcs","","0","0","0","0","59785301","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Dusty Pink","6","1650",""
"Modest one piece - 3","","Modest one piece","","","","Pcs","","0","0","0","0","02866636","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Ash","9","1650",""
